project_number,hdp_id,project_title,crf_name,heal_crf_id,source,input_path
1UG3NS135168-01,HDP01176,IMPACT: Integrative Mindfulness-Based Predictive Approach for Chronic low back pain Treatment,Pain Intensity (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NS135168-01,HDP01176,IMPACT: Integrative Mindfulness-Based Predictive Approach for Chronic low back pain Treatment,Pain Interference (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NS135168-01,HDP01176,IMPACT: Integrative Mindfulness-Based Predictive Approach for Chronic low back pain Treatment,Pain Self Efficacy Questionnaire *10 item - PSEQ  10,HEALCDE:pseq-10,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NS135168-01,HDP01176,IMPACT: Integrative Mindfulness-Based Predictive Approach for Chronic low back pain Treatment,Physical Functioning/QOL (choice=PROMIS Physical Functioning Short Form 6b),HEALCDE:physical-function-6b,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NS135168-01,HDP01176,IMPACT: Integrative Mindfulness-Based Predictive Approach for Chronic low back pain Treatment,Sleep (choice=PROMIS Sleep Disturbance 6a),HEALCDE:sleep-disturbance-6a,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NS135168-01,HDP01176,IMPACT: Integrative Mindfulness-Based Predictive Approach for Chronic low back pain Treatment,Sleep (choice=Sleep Duration Question),HEALCDE:sleep-duration,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NS135168-01,HDP01176,IMPACT: Integrative Mindfulness-Based Predictive Approach for Chronic low back pain Treatment,Social Network Index,HEALCDE:sni,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NS135168-01,HDP01176,IMPACT: Integrative Mindfulness-Based Predictive Approach for Chronic low back pain Treatment,Substance Use Screener (choice=TAPS 1),HEALCDE:taps-1,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NS135168-01,HDP01176,IMPACT: Integrative Mindfulness-Based Predictive Approach for Chronic low back pain Treatment,World Health Organization Quality of Life Brief with Demographics and Administration Questions - WHOQOL-BREF,HEALCDE:whoqol-bref,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NR020930-01,HDP01148,Adapting and Implementing a Nurse Care Management Model to Care for Rural Patients with Chronic Pain,Demographics (choice=Adult Demographics),HEALCDE:adult-demographics,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NR020930-01,HDP01148,Adapting and Implementing a Nurse Care Management Model to Care for Rural Patients with Chronic Pain,GAD (choice=Generalized Anxiety Disorder (GAD) - 7 item*),HEALCDE:generalized-anxiety-disorder-7,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NR020930-01,HDP01148,Adapting and Implementing a Nurse Care Management Model to Care for Rural Patients with Chronic Pain,Global Satisfaction with Treatment (choice=PGIC),HEALCDE:pgic,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NR020930-01,HDP01148,Adapting and Implementing a Nurse Care Management Model to Care for Rural Patients with Chronic Pain,PHQ (choice=Patient Health Questionnaire (PHQ) - 8 item*),HEALCDE:patient-health-questionnaire-8,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NR020930-01,HDP01148,Adapting and Implementing a Nurse Care Management Model to Care for Rural Patients with Chronic Pain,Pain Intensity (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NR020930-01,HDP01148,Adapting and Implementing a Nurse Care Management Model to Care for Rural Patients with Chronic Pain,Pain Interference (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NR020930-01,HDP01148,Adapting and Implementing a Nurse Care Management Model to Care for Rural Patients with Chronic Pain,Physical Functioning/QOL (choice=PROMIS Physical Functioning Short Form 6b),HEALCDE:physical-function-6b,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NR020930-01,HDP01148,Adapting and Implementing a Nurse Care Management Model to Care for Rural Patients with Chronic Pain,Sleep (choice=PROMIS Sleep Disturbance 6a),HEALCDE:sleep-disturbance-6a,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NR020930-01,HDP01148,Adapting and Implementing a Nurse Care Management Model to Care for Rural Patients with Chronic Pain,Substance Use Screener (choice=TAPS 1),HEALCDE:taps-1,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UG3NS130592-01A1,HDP01233,Sensory Phenotyping to Enhance Neuropathic Pain Drug Development,29+2 Profile v2.1 - PROPr [PROMIS],HEALCDE:promis-292-profile-v2.1-propr,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UG3NS130592-01A1,HDP01233,Sensory Phenotyping to Enhance Neuropathic Pain Drug Development,Demographics (choice=Adult Demographics),HEALCDE:adult-demographics,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UG3NS130592-01A1,HDP01233,Sensory Phenotyping to Enhance Neuropathic Pain Drug Development,GAD (choice=Generalized Anxiety Disorder (GAD) - 2 item),HEALCDE:gad2,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UG3NS130592-01A1,HDP01233,Sensory Phenotyping to Enhance Neuropathic Pain Drug Development,Global Satisfaction with Treatment (choice=PGIC),HEALCDE:pgic,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UG3NS130592-01A1,HDP01233,Sensory Phenotyping to Enhance Neuropathic Pain Drug Development,Michigan Body Map (Chronic),HEALCDE:mbm,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UG3NS130592-01A1,HDP01233,Sensory Phenotyping to Enhance Neuropathic Pain Drug Development,PHQ (choice=Patient Health Questionnaire (PHQ) - 2 item),HEALCDE:phq2,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UG3NS130592-01A1,HDP01233,Sensory Phenotyping to Enhance Neuropathic Pain Drug Development,Pain Intensity (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UG3NS130592-01A1,HDP01233,Sensory Phenotyping to Enhance Neuropathic Pain Drug Development,Pain Interference (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UG3NS130592-01A1,HDP01233,Sensory Phenotyping to Enhance Neuropathic Pain Drug Development,Physical Functioning/QOL (choice=PROMIS Physical Functioning Short Form 6b),HEALCDE:physical-function-6b,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UG3NS130592-01A1,HDP01233,Sensory Phenotyping to Enhance Neuropathic Pain Drug Development,Sleep (choice=PROMIS Sleep Disturbance 6a),HEALCDE:sleep-disturbance-6a,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UG3NS130592-01A1,HDP01233,Sensory Phenotyping to Enhance Neuropathic Pain Drug Development,Sleep (choice=Sleep Duration Question),HEALCDE:sleep-duration,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UG3NS130592-01A1,HDP01233,Sensory Phenotyping to Enhance Neuropathic Pain Drug Development,Substance Use Screener (choice=TAPS 1),HEALCDE:taps-1,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U01HD116260-01,HDP01476,OPTICOM,Demographics (choice=Child Demographics),HEALCDE:pediatric-demographic,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U01HD116260-01,HDP01476,OPTICOM,GAD Ped (choice=Generalized Anxiety Disorder (GAD) - 7 item*),HEALCDE:generalized-anxiety-disorder-7,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U01HD116260-01,HDP01476,OPTICOM,PGIC Ped (choice=Patient Global Impression of Change (PGIC)),HEALCDE:pgic,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U01HD116260-01,HDP01476,OPTICOM,PHQ Ped (choice=Patient Health Questionnaire (PHQ) - 8 item*),HEALCDE:patient-health-questionnaire-8,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U01HD116260-01,HDP01476,OPTICOM,Pain Catastrophizing (Administered to Parent) (choice=Pain Catastrophizing),HEALCDE:pcs-parent,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U01HD116260-01,HDP01476,OPTICOM,Pain Intensity (choice=BPI Pain Severity),HEALCDE:bpi-pain-severity,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U01HD116260-01,HDP01476,OPTICOM,Pain Interference (choice=BPI Pain Interference (Copyrighted)),HEALCDE:bpi-pain-interference,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U01HD116260-01,HDP01476,OPTICOM,PedsQL Inventory Age Range(s) (choice=13-18 year old),HEALCDE:pedsql-sickle-cell-parent-report-ages-13-18,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U01HD116260-01,HDP01476,OPTICOM,PedsQL Inventory Age Range(s) (choice=2-4 year old),HEALCDE:pedsql-sickle-cell-parent-report-ages-2-4,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U01HD116260-01,HDP01476,OPTICOM,PedsQL Inventory Age Range(s) (choice=5-7 year old),HEALCDE:pedsql-sickle-cell-child-report-ages-5-7,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U01HD116260-01,HDP01476,OPTICOM,PedsQL Inventory Age Range(s) (choice=8-12 year old),HEALCDE:pedsql-sickle-cell-parent-report-ages-8-12,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U01HD116260-01,HDP01476,OPTICOM,Prescription Opioid Use (choice=Compute Opioid MME using either the REDCap Data Dictionary in the HEAL CDE repository or the web tool),HEALCDE:opioid-mme,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U01HD116260-01,HDP01476,OPTICOM,Sleep (choice=AWS-10 + Sleep Duration Items),HEALCDE:sleep-asws,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U01HD116260-01,HDP01476,OPTICOM,Substance Abuser Screener (choice=NIDA Modified Assist Tool-2),HEALCDE:nida-modified-assist,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U01HD116253-01,HDP01392,Efficacy of intravenous sub-dissociative ketamine versus intravenous morphine in children with acute pain (MoKA),Demographics (choice=Child Demographics),HEALCDE:pediatric-demographic,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U01HD116253-01,HDP01392,Efficacy of intravenous sub-dissociative ketamine versus intravenous morphine in children with acute pain (MoKA),GAD Ped (choice=Generalized Anxiety Disorder (GAD) - 7 item*),HEALCDE:generalized-anxiety-disorder-7,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U01HD116253-01,HDP01392,Efficacy of intravenous sub-dissociative ketamine versus intravenous morphine in children with acute pain (MoKA),Generalized Anxiety Disorder- GAD 7,HEALCDE:generalized-anxiety-disorder-7,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U01HD116253-01,HDP01392,Efficacy of intravenous sub-dissociative ketamine versus intravenous morphine in children with acute pain (MoKA),PGIC Ped (choice=Patient Global Impression of Change (PGIC)),HEALCDE:pgic,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U01HD116253-01,HDP01392,Efficacy of intravenous sub-dissociative ketamine versus intravenous morphine in children with acute pain (MoKA),PHQ Ped (choice=Patient Health Questionnaire (PHQ) - 8 item*),HEALCDE:patient-health-questionnaire-8,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U01HD116253-01,HDP01392,Efficacy of intravenous sub-dissociative ketamine versus intravenous morphine in children with acute pain (MoKA),Pain Catastrophizing (Administered to Child) (choice=Pain Catastrophizing Scale for Children),HEALCDE:pcs-child,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U01HD116253-01,HDP01392,Efficacy of intravenous sub-dissociative ketamine versus intravenous morphine in children with acute pain (MoKA),Pain Catastrophizing (Administered to Parent) (choice=Pain Catastrophizing),HEALCDE:pcs-parent,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U01HD116253-01,HDP01392,Efficacy of intravenous sub-dissociative ketamine versus intravenous morphine in children with acute pain (MoKA),Pain Intensity (choice=BPI Pain Severity),HEALCDE:bpi-pain-severity,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U01HD116253-01,HDP01392,Efficacy of intravenous sub-dissociative ketamine versus intravenous morphine in children with acute pain (MoKA),Pain Interference (choice=BPI Pain Interference (Copyrighted)),HEALCDE:bpi-pain-interference,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U01HD116253-01,HDP01392,Efficacy of intravenous sub-dissociative ketamine versus intravenous morphine in children with acute pain (MoKA),Parents Postoperative Pain Management Pain Scale- PPPM,HEALCDE:pppm,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U01HD116253-01,HDP01392,Efficacy of intravenous sub-dissociative ketamine versus intravenous morphine in children with acute pain (MoKA),PedsQL Inventory Age Range(s) (choice=13-18 year old),HEALCDE:pedsql-sickle-cell-parent-report-ages-13-18,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
